"Object Type","Parent ARK","Item ARK","File Name","Title","AltTitle.other","Publisher.publisherName","Place of origin","volume","issue","Date.created","Date.normalized","Language","Type.typeOfResource","Genre","Format.extent","Format.dimensions","Title -old","Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Contents note","Subject topic","viewingHint","Program","Item Sequence","Visibility","Local identifier","Thumbnail","IIIF Manifest URL"
"Work","ark:/21198/z1v79htf","ark:/21198/z1nw9hgn","","1908-01-12 (vol. 24, no. 02)","","","Havana (Cuba)","vol. 24","no. 02","1908-01-12","1908-01-12","spa","text","newspapers","13 pages","","El Fígaro 1908-01-12","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080112","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nw9hgn%2FhEzlUYlvq","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nw9hgn/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1j77g5z","","1908-01-19 (vol. 24, no. 03)","","","Havana (Cuba)","vol. 24","no. 03","1908-01-19","1908-01-19","spa","text","newspapers","13 pages","","El Fígaro 1908-01-19","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080119","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1j77g5z%2FjZASAxISM","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j77g5z/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1dg6qf7","","1908-01-26 (vol. 24, no. 04)","","","Havana (Cuba)","vol. 24","no. 04","1908-01-26","1908-01-26","spa","text","newspapers","13 pages","","El Fígaro 1908-01-26","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080126","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dg6qf7%2FZMiuYyoay","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dg6qf7/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z18q5zsd","","1908-02-02 (vol. 24, no. 05)","","","Havana (Cuba)","vol. 24","no. 05","1908-02-02","1908-02-02","spa","text","newspapers","13 pages","","El Fígaro 1908-02-02","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080202","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18q5zsd%2FnJs9IQrjT","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18q5zsd/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z14z572g","","1908-02-09 (vol. 24, no. 06)","","","Havana (Cuba)","vol. 24","no. 06","1908-02-09","1908-02-09","spa","text","newspapers","13 pages","","El Fígaro 1908-02-09","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080209","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14z572g%2FuAMzOeAG9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14z572g/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1164gb2","","1908-02-16 (vol. 24, no. 07)","","","Havana (Cuba)","vol. 24","no. 07","1908-02-16","1908-02-16","spa","text","newspapers","13 pages","","El Fígaro 1908-02-16","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080216","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1164gb2%2FZ0PEU0lFx","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1164gb2/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1wf3zvc","","1908-02-23 (vol. 24, no. 08)","","","Havana (Cuba)","vol. 24","no. 08","1908-02-23","1908-02-23","spa","text","newspapers","13 pages","","El Fígaro 1908-02-23","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080223","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wf3zvc%2FkaTqUa1qw","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wf3zvc/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1rs1xhx","","1908-03-01 (vol. 24, no. 09)","","","Havana (Cuba)","vol. 24","no. 09","1908-03-01","1908-03-01","spa","text","newspapers","16 pages","","El Fígaro 1908-03-01","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080301","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rs1xhx%2FZxW35241s","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rs1xhx/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1n115tb","","1908-03-08 (vol. 24, no. 10)","","","Havana (Cuba)","vol. 24","no. 10","1908-03-08","1908-03-08","spa","text","newspapers","13 pages","","El Fígaro 1908-03-08","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080308","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1n115tb%2FrYll6ieK1","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n115tb/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1h80f2k","","1908-03-15 (vol. 24, no. 11)","","","Havana (Cuba)","vol. 24","no. 11","1908-03-15","1908-03-15","spa","text","newspapers","17 pages","","El Fígaro 1908-03-15","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080315","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1h80f2k%2FuhcuIlzwT","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h80f2k/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1cg9pd6","","1908-03-22 (vol. 24, no. 12)","","","Havana (Cuba)","vol. 24","no. 12","1908-03-22","1908-03-22","spa","text","newspapers","19 pages","","El Fígaro 1908-03-22","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080322","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cg9pd6%2FLVHK4uZUN","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cg9pd6/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z17q8xrc","","1908-03-29 (vol. 24, no. 13)","","","Havana (Cuba)","vol. 24","no. 13","1908-03-29","1908-03-29","spa","text","newspapers","13 pages","","El Fígaro 1908-03-29","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080329","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q8xrc%2F3IDA96pQF","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17q8xrc/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z13z8600","","1908-04-05 (vol. 24, no. 14)","","","Havana (Cuba)","vol. 24","no. 14","1908-04-05","1908-04-05","spa","text","newspapers","13 pages","","El Fígaro 1908-04-05","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080405","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13z8600%2FU3jvQyJlW","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z8600/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1067f74","","1908-04-12 (vol. 24, no. 15)","","","Havana (Cuba)","vol. 24","no. 15","1908-04-12","1908-04-12","spa","text","newspapers","24 pages","","El Fígaro 1908-04-12","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080412","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1067f74%2FqkhaQIgdv","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1067f74/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1vj5n55","","1908-04-19 (vol. 24, no. 16)","","","Havana (Cuba)","vol. 24","no. 16","1908-04-19","1908-04-19","spa","text","newspapers","24 pages","","El Fígaro 1908-04-19","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080419","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vj5n55%2FnsMoB1qqe","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vj5n55/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1qs4wd0","","1908-04-26 (vol. 24, no. 17)","","","Havana (Cuba)","vol. 24","no. 17","1908-04-26","1908-04-26","spa","text","newspapers","24 pages","","El Fígaro 1908-04-26","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080426","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qs4wd0%2FYX0Pt90vh","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qs4wd0/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1m144qd","","1908-05-03 (vol. 24, no. 18)","","","Havana (Cuba)","vol. 24","no. 18","1908-05-03","1908-05-03","spa","text","newspapers","24 pages","","El Fígaro 1908-05-03","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080503","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1m144qd%2FTPVZjpBxJ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m144qd/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1g83d03","","1908-05-10 (vol. 24, no. 19)","","","Havana (Cuba)","vol. 24","no. 19","1908-05-10","1908-05-10","spa","text","newspapers","24 pages","","El Fígaro 1908-05-10","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080510","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1g83d03%2F62JMU71SM","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g83d03/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1bh2n9t","","1908-05-17 (vol. 24, no. 20)","","","Havana (Cuba)","vol. 24","no. 20","1908-05-17","1908-05-17","spa","text","newspapers","24 pages","","El Fígaro 1908-05-17","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080517","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bh2n9t%2FKWuztAKe9","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bh2n9t/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z16r1wh6","","1908-05-24 (vol. 24, no. 21)","","","Havana (Cuba)","vol. 24","no. 21","1908-05-24","1908-05-24","spa","text","newspapers","26 pages","","El Fígaro 1908-05-24","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080524","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16r1wh6%2FE7P2QsgwH","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16r1wh6/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z13014tm","","1908-05-31 (vol. 24, no. 22)","","","Havana (Cuba)","vol. 24","no. 22","1908-05-31","1908-05-31","spa","text","newspapers","26 pages","","El Fígaro 1908-05-31","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080531","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13014tm%2FBlEikT5aU","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13014tm/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1z99bqn","","1908-06-07 (vol. 24, no. 23)","","","Havana (Cuba)","vol. 24","no. 23","1908-06-07","1908-06-07","spa","text","newspapers","23 pages","","El Fígaro 1908-06-07","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080607","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z99bqn%2F742F8mt93","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z99bqn/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1tj8kzg","","1908-06-14 (vol. 24, no. 24)","","","Havana (Cuba)","vol. 24","no. 24","1908-06-14","1908-06-14","spa","text","newspapers","24 pages","","El Fígaro 1908-06-14","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080614","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tj8kzg%2FAdcyC2juW","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tj8kzg/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1ps7v6q","","1908-06-21 (vol. 24, no. 25)","","","Havana (Cuba)","vol. 24","no. 25","1908-06-21","1908-06-21","spa","text","newspapers","24 pages","","El Fígaro 1908-06-21","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080621","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps7v6q%2F6D38slME3","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ps7v6q/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1k173jk","","1908-06-28 (vol. 24, no. 26)","","","Havana (Cuba)","vol. 24","no. 26","1908-06-28","1908-06-28","spa","text","newspapers","16 pages","","El Fígaro 1908-06-28","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080628","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1k173jk%2FHe2qMjWEQ","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k173jk/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z1f86btv","","1908-07-05 (vol. 24, no. 27)","","","Havana (Cuba)","vol. 24","no. 27","1908-07-05","1908-07-05","spa","text","newspapers","31 pages","","El Fígaro 1908-07-05","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080705","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f86btv%2FWrN7APwbg","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f86btv/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z19h5m3j","","1908-07-12 (vol. 24, no. 28)","","","Havana (Cuba)","vol. 24","no. 28","1908-07-12","1908-07-12","spa","text","newspapers","26 pages","","El Fígaro 1908-07-12","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080712","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19h5m3j%2FoFIIwh06c","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19h5m3j/manifest"
"Work","ark:/21198/z1v79htf","ark:/21198/z15r4vct","","1908-07-19 (vol. 24, no. 29)","","","Havana (Cuba)","vol. 24","no. 29","1908-07-19","1908-07-19","spa","text","newspapers","22 pages","","El Fígaro 1908-07-19","Biblioteca Nacional de Cuba José Martí","unknown","published","http://www.bnjm.cu, portal@bnjm.cu","","Cuban literature--Periodicals|~|Cuba--Intellectual life--Periodicals|~|Sports--Cuba--Periodicals","paged","International Digital Ephemera Project","","open","bncjm_elfigaro_19080719","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15r4vct%2FKwEbnoxKo","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15r4vct/manifest"
