"Object Type","File Name","Parent ARK","Item ARK","Title","Creator","Contributor","Publisher","local ID","Publisher.place","volume | issue","Date.creatd","Date.created (single)","File_name","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Note.content","Subject.topic","IIIF Manifest URL"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1cg3t40","1963-04-18 (vol. 25, no. 92)","","","","ihc_hoy_19630418","Havana (Cuba)","vol .25|~|no. 92","1963-04-18","1963-04-18","ihc_hoy_19630418.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 90)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cg3t40/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1061jzh","1963-04-19 (vol .25, no. 93) Segunda Edición","","","","ihc_hoy_19630419_segunda","Havana (Cuba)","vol .25|~|no. 93","1963-04-19","1963-04-19","ihc_hoy_19630419_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 91)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1061jzh/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z13z29ng","1963-04-19 (vol. 25, no. 93)","","","","ihc_hoy_19630419","Havana (Cuba)","vol .25|~|no. 93","1963-04-19","1963-04-19","ihc_hoy_19630419.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 91)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z29ng/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1qr9152","1963-04-20 (vol .25, no. 94) Segunda Edición","","","","ihc_hoy_19630420_segunda","Havana (Cuba)","vol .25|~|no. 94","1963-04-20","1963-04-20","ihc_hoy_19630420_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 92)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qr9152/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1vh9rvj","1963-04-20 (vol. 25, no. 94)","","","","ihc_hoy_19630420","Havana (Cuba)","vol .25|~|no. 94","1963-04-20","1963-04-20","ihc_hoy_19630420.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 92)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vh9rvj/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1g77hrc","1963-04-21 (vol .25, no. 95) Segunda Edición","","","","ihc_hoy_19630421_segunda","Havana (Cuba)","vol .25|~|no. 95","1963-04-21","1963-04-21","ihc_hoy_19630421_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 93)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g77hrc/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1m088g3","1963-04-21 (vol. 25, no. 95)","","","","ihc_hoy_19630421","Havana (Cuba)","vol .25|~|no. 95","1963-04-21","1963-04-21","ihc_hoy_19630421.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 93)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m088g3/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z16q616c","1963-04-23 (vol .25, no. 96) Segunda Edición","","","","ihc_hoy_19630423_segunda","Havana (Cuba)","vol .25|~|no. 96","1963-04-23","1963-04-23","ihc_hoy_19630423_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 94)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16q616c/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1bg6s0m","1963-04-23 (vol. 25, no. 96)","","","","ihc_hoy_19630423","Havana (Cuba)","vol .25|~|no. 96","1963-04-23","1963-04-23","ihc_hoy_19630423.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 94)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bg6s0m/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1z93gd0","1963-04-24 (vol .25, no. 97) Segunda Edición","","","","ihc_hoy_19630424_segunda","Havana (Cuba)","vol .25|~|no. 97","1963-04-24","1963-04-24","ihc_hoy_19630424_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 95)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z93gd0/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z12z58jj","1963-04-24 (vol. 25, no. 97)","","","","ihc_hoy_19630424","Havana (Cuba)","vol .25|~|no. 97","1963-04-24","1963-04-24","ihc_hoy_19630424.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 95)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12z58jj/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1ps200s","1963-04-25 (vol .25, no. 98) Segunda Edición","","","","ihc_hoy_19630425_segunda","Havana (Cuba)","vol .25|~|no. 98","1963-04-25","1963-04-25","ihc_hoy_19630425_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 96)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ps200s/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1tj2qp8","1963-04-25 (vol. 25, no. 98)","","","","ihc_hoy_19630425","Havana (Cuba)","vol .25|~|no. 98","1963-04-25","1963-04-25","ihc_hoy_19630425.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 96)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tj2qp8/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1f80gh6","1963-04-26 (vol .25, no. 99) Segunda Edición","","","","ihc_hoy_19630426_segunda","Havana (Cuba)","vol .25|~|no. 99","1963-04-26","1963-04-26","ihc_hoy_19630426_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 97)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f80gh6/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1k1178c","1963-04-26 (vol. 25, no. 99)","","","","ihc_hoy_19630426","Havana (Cuba)","vol .25|~|no. 99","1963-04-26","1963-04-26","ihc_hoy_19630426.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 97)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k1178c/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z15q9020","1963-04-27 (vol .25, no. 100) Segunda Edición","","","","ihc_hoy_19630427_segunda","Havana (Cuba)","vol .25|~|no. 100","1963-04-27","1963-04-27","ihc_hoy_19630427_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 98)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15q9020/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z19g9qsx","1963-04-27 (vol. 25, no. 100)","","","","ihc_hoy_19630427","Havana (Cuba)","vol .25|~|no. 100","1963-04-27","1963-04-27","ihc_hoy_19630427.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 98)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19g9qsx/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1226xrh","1963-04-28 (vol. 25, no. 101)","","","","ihc_hoy_19630428","Havana (Cuba)","vol .25|~|no. 101","1963-04-28","1963-04-28","ihc_hoy_19630428.pdf","spa","text","newspapers","20 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 99)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1226xrh/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1sj5pms","1963-04-30 (vol .25, no. 102) Segunda Edición","","","","ihc_hoy_19630430_segunda","Havana (Cuba)","vol .25|~|no. 102","1963-04-30","1963-04-30","ihc_hoy_19630430_segunda.pdf","spa","text","newspapers","14 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 100)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sj5pms/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1x96fbh","1963-04-30 (vol. 25, no. 102)","","","","ihc_hoy_19630430","Havana (Cuba)","vol .25|~|no. 102","1963-04-30","1963-04-30","ihc_hoy_19630430.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 100)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x96fbh/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1j1465f","1963-05-02 (vol .25, no. 103) Segunda Edición","","","","ihc_hoy_19630502_segunda","Havana (Cuba)","vol .25|~|no. 103","1963-05-02","1963-05-02","ihc_hoy_19630502_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 101)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j1465f/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1ns4xzz","1963-05-02 (vol. 25, no. 103)","","","","ihc_hoy_19630502","Havana (Cuba)","vol .25|~|no. 103","1963-05-02","1963-05-02","ihc_hoy_19630502.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 101)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ns4xzz/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z18h2pq0","1963-05-03 (vol .25, no. 104) Segunda Edición","","","","ihc_hoy_19630503_segunda","Havana (Cuba)","vol .25|~|no. 104","1963-05-03","1963-05-03","ihc_hoy_19630503_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 102)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18h2pq0/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1d83fd8","1963-05-03 (vol. 25, no. 104)","","","","ihc_hoy_19630503","Havana (Cuba)","vol .25|~|no. 104","1963-05-03","1963-05-03","ihc_hoy_19630503.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 102)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d83fd8/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1129wp1","1963-05-04 (vol .25, no. 105) Segunda Edición","","","","ihc_hoy_19630504_segunda","Havana (Cuba)","vol .25|~|no. 105","1963-05-04","1963-05-04","ihc_hoy_19630504_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 103)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1129wp1/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z14v0ncj","1963-05-04 (vol. 25, no. 105)","","","","ihc_hoy_19630504","Havana (Cuba)","vol .25|~|no. 105","1963-05-04","1963-05-04","ihc_hoy_19630504.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 103)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14v0ncj/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1rj8ngd","1963-05-05 (vol .25, no. 106) Segunda Edición","","","","ihc_hoy_19630505_segunda","Havana (Cuba)","vol .25|~|no. 106","1963-05-05","1963-05-05","ihc_hoy_19630505_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 104)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rj8ngd/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1w99d7k","1963-05-05 (vol. 25, no. 106)","","","","ihc_hoy_19630505","Havana (Cuba)","vol .25|~|no. 106","1963-05-05","1963-05-05","ihc_hoy_19630505.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 104)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w99d7k/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1h1750m","1963-05-07 (vol .25, no. 107) Segunda Edición","","","","ihc_hoy_19630507_segunda","Havana (Cuba)","vol .25|~|no. 107","1963-05-07","1963-05-07","ihc_hoy_19630507_segunda.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 105)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h1750m/manifest"
