"Object Type","File Name","Parent ARK","Item ARK","Title","Creator","Contributor","Publisher","local ID","Publisher.place","volume | issue","Date.creatd","Date.created (single)","File_name","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Note.content","Subject.topic","IIIF Manifest URL"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1wh6sx1","1961-03-02 (vol. 23, no. 51)","","","","ihc_hoy_19610302","Havana (Cuba)","vol. 23|~|no. 51","1961-03-02","1961-03-02","ihc_hoy_19610302.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh6sx1/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1rr6246","1961-03-03 (vol. 23, no. 52)","","","","ihc_hoy_19610303","Havana (Cuba)","vol. 23|~|no. 52","1961-03-03","1961-03-03","ihc_hoy_19610303.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rr6246/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1n059f7","1961-03-04 (vol. 23, no. 53)","","","","ihc_hoy_19610304","Havana (Cuba)","vol. 23|~|no. 53","1961-03-04","1961-03-04","ihc_hoy_19610304.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n059f7/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1h74jp2","1961-03-05 (vol. 23, no. 54)","","","","ihc_hoy_19610305","Havana (Cuba)","vol. 23|~|no. 54","1961-03-05","1961-03-05","ihc_hoy_19610305.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h74jp2/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1cg3t1n","1961-03-07 (vol. 23, no. 55)","","","","ihc_hoy_19610307","Havana (Cuba)","vol. 23|~|no. 55","1961-03-07","1961-03-07","ihc_hoy_19610307.pdf","spa","text","newspapers","15 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cg3t1n/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z17t1rnb","1961-03-08 (vol. 23, no. 56)","","","","ihc_hoy_19610308","Havana (Cuba)","vol. 23|~|no. 56","1961-03-08","1961-03-08","ihc_hoy_19610308.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17t1rnb/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z14210zr","1961-03-09 (vol. 23, no. 57)","","","","ihc_hoy_19610309","Havana (Cuba)","vol. 23|~|no. 57","1961-03-09","1961-03-09","ihc_hoy_19610309.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14210zr/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1090860","1961-03-10 (vol. 23, no. 58)","","","","ihc_hoy_19610310","Havana (Cuba)","vol. 23|~|no. 58","1961-03-10","1961-03-10","ihc_hoy_19610310.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1090860/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1vh9rr6","1961-03-11 (vol. 23, no. 59)","","","","ihc_hoy_19610311","Havana (Cuba)","vol. 23|~|no. 59","1961-03-11","1961-03-11","ihc_hoy_19610311.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vh9rr6/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1qr9118","1961-03-12 (vol. 23, no. 60)","","","","ihc_hoy_19610312","Havana (Cuba)","vol. 23|~|no. 60","1961-03-12","1961-03-12","ihc_hoy_19610312.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qr9118/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1m088b9","1961-03-14 (vol. 23, no. 61)","","","","ihc_hoy_19610314","Havana (Cuba)","vol. 23|~|no. 61","1961-03-14","1961-03-14","ihc_hoy_19610314.pdf","spa","text","newspapers","20 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m088b9/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1g77hn1","1961-03-15 (vol. 23, no. 62)","","","","ihc_hoy_19610315","Havana (Cuba)","vol. 23|~|no. 62","1961-03-15","1961-03-15","ihc_hoy_19610315.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g77hn1/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1bk5g84","1961-03-16 (vol. 23, no. 63)","","","","ihc_hoy_19610316","Havana (Cuba)","vol. 23|~|no. 63","1961-03-16","1961-03-16","ihc_hoy_19610316.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bk5g84/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z16t4qm9","1961-03-17 (vol. 23, no. 64)","","","","ihc_hoy_19610317","Havana (Cuba)","vol. 23|~|no. 64","1961-03-17","1961-03-17","ihc_hoy_19610317.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t4qm9/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1323zsj","1961-03-18 (vol. 23, no. 65)","","","","ihc_hoy_19610318","Havana (Cuba)","vol. 23|~|no. 65","1961-03-18","1961-03-18","ihc_hoy_19610318.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1323zsj/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1z93g9n","1961-03-19 (vol. 23, no. 66)","","","","ihc_hoy_19610319","Havana (Cuba)","vol. 23|~|no. 66","1961-03-19","1961-03-19","ihc_hoy_19610319.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z93g9n/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1tj2qjg","1961-03-21 (vol. 23, no. 67)","","","","ihc_hoy_19610321","Havana (Cuba)","vol. 23|~|no. 67","1961-03-21","1961-03-21","ihc_hoy_19610321.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tj2qjg/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1ps1zv6","1961-03-22 (vol. 23, no. 68)","","","","ihc_hoy_19610322","Havana (Cuba)","vol. 23|~|no. 68","1961-03-22","1961-03-22","ihc_hoy_19610322.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ps1zv6/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1k11751","1961-03-22 (vol. 23, no. 68) Segunda Edición","","","","ihc_hoy_19610322_segunda","Havana (Cuba)","vol. 23|~|no. 68","1961-03-22","1961-03-22","ihc_hoy_19610322_segunda.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k11751/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1fb95v2","1961-03-23 (vol. 23, no. 69)","","","","ihc_hoy_19610323","Havana (Cuba)","vol. 23|~|no. 69","1961-03-23","1961-03-23","ihc_hoy_19610323.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fb95v2/manifest"
