"Object Type","File Name","Parent ARK","Item ARK","Title","Creator","Contributor","Publisher","local ID","Publisher.place","volume | issue","Date.creatd","Date.created (single)","File_name","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Note.content","Subject.topic","IIIF Manifest URL"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z11z87hh","1965-03-17 (vol. 27, no. 64) Segunda Edición","","","","ihc_hoy_19650317_segunda","Havana (Cuba)","vol. 27|~|no. 64","1965-03-17","1965-03-17","ihc_hoy_19650317_segunda.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 63)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11z87hh/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1x67r20","1965-03-18 (vol. 27, no. 65) Segunda Edición","","","","ihc_hoy_19650318_segunda","Havana (Cuba)","vol. 27|~|no. 65","1965-03-18","1965-03-18","ihc_hoy_19650318_segunda.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 64)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x67r20/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1sf70bn","1965-03-19 (vol. 27, no. 66)","","","","ihc_hoy_19650319","Havana (Cuba)","vol. 27|~|no. 66","1965-03-19","1965-03-19","ihc_hoy_19650319.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 65)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sf70bn/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1ns4z2q","1965-03-19 (vol. 27, no. 66) Segunda Edición","","","","ihc_hoy_19650319_segunda","Havana (Cuba)","vol. 27|~|no. 66","1965-03-19","1965-03-19","ihc_hoy_19650319_segunda.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 65)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ns4z2q/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1j14697","1965-03-20 (vol. 27, no. 67)","","","","ihc_hoy_19650320","Havana (Cuba)","vol. 27|~|no. 67","1965-03-20","1965-03-20","ihc_hoy_19650320.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 66)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1j14697/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1d83fj2","1965-03-20 (vol. 27, no. 67) Segunda Edición","","","","ihc_hoy_19650320_segunda","Havana (Cuba)","vol. 27|~|no. 67","1965-03-20","1965-03-20","ihc_hoy_19650320_segunda.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 66)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d83fj2/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z18h2ptb","1965-03-21 (vol. 27, no. 68)","","","","ihc_hoy_19650321","Havana (Cuba)","vol. 27|~|no. 68","1965-03-21","1965-03-21","ihc_hoy_19650321.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 67)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18h2ptb/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z14r1z31","1965-03-21 (vol. 27, no. 68) Segunda Edición","","","","ihc_hoy_19650321_segunda","Havana (Cuba)","vol. 27|~|no. 68","1965-03-21","1965-03-21","ihc_hoy_19650321_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 67)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14r1z31/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z11016fw","1965-03-23 (vol. 27, no. 69)","","","","ihc_hoy_19650323","Havana (Cuba)","vol. 27|~|no. 69","1965-03-23","1965-03-23","ihc_hoy_19650323.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 68)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11016fw/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1w99dbx","1965-03-23 (vol. 27, no. 69) Segunda Edición","","","","ihc_hoy_19650323_segunda","Havana (Cuba)","vol. 27|~|no. 69","1965-03-23","1965-03-23","ihc_hoy_19650323_segunda.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 68)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w99dbx/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1rj8nm6","1965-03-24 (vol. 27, no. 70)","","","","ihc_hoy_19650324","Havana (Cuba)","vol. 27|~|no. 70","1965-03-24","1965-03-24","ihc_hoy_19650324.pdf","spa","text","newspapers","9 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 69)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rj8nm6/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1ms7wxx","1965-03-24 (vol. 27, no. 70) Segunda Edición","","","","ihc_hoy_19650324_segunda","Havana (Cuba)","vol. 27|~|no. 70","1965-03-24","1965-03-24","ihc_hoy_19650324_segunda.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 69)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ms7wxx/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1h1754d","1965-03-25 (vol. 27, no. 71)","","","","ihc_hoy_19650325","Havana (Cuba)","vol. 27|~|no. 71","1965-03-25","1965-03-25","ihc_hoy_19650325.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 70)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h1754d/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1c86df4","1965-03-25 (vol. 27, no. 71) Segunda Edición","","","","ihc_hoy_19650325_segunda","Havana (Cuba)","vol. 27|~|no. 71","1965-03-25","1965-03-25","ihc_hoy_19650325_segunda.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 70)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c86df4/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z17h5npz","1965-03-26 (vol. 27, no. 72)","","","","ihc_hoy_19650326","Havana (Cuba)","vol. 27|~|no. 72","1965-03-26","1965-03-26","ihc_hoy_19650326.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 71)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17h5npz/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z13r4x1j","1965-03-26 (vol. 27, no. 72) Segunda Edición","","","","ihc_hoy_19650326_segunda","Havana (Cuba)","vol. 27|~|no. 72","1965-03-26","1965-03-26","ihc_hoy_19650326_segunda.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 71)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13r4x1j/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1032vnj","1965-03-28 (vol. 27, no. 79)","","","","ihc_hoy_19650328","Havana (Cuba)","vol. 27|~|no. 79","1965-03-28","1965-03-28","ihc_hoy_19650328.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 72)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1032vnj/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1vb2c63","1965-03-28 (vol. 27, no. 79) Segunda Edición","","","","ihc_hoy_19650328_segunda","Havana (Cuba)","vol. 27|~|no. 79","1965-03-28","1965-03-28","ihc_hoy_19650328_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 72)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vb2c63/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1qk1mdg","1965-03-30 (vol. 27, no. 80)","","","","ihc_hoy_19650330","Havana (Cuba)","vol. 27|~|no. 80","1965-03-30","1965-03-30","ihc_hoy_19650330.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 73)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qk1mdg/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1kt0vpr","1965-03-31 (vol. 27, no. 81)","","","","ihc_hoy_19650331","Havana (Cuba)","vol. 27|~|no. 81","1965-03-31","1965-03-31","ihc_hoy_19650331.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 74)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kt0vpr/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1g203zq","1965-04-01 (vol. 27, no. 82)","","","","ihc_hoy_19650401","Havana (Cuba)","vol. 27|~|no. 82","1965-04-01","1965-04-01","ihc_hoy_19650401.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 75)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g203zq/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1b89c89","1965-04-01 (vol. 27, no. 82) Segunda Edición","","","","ihc_hoy_19650401_segunda","Havana (Cuba)","vol. 27|~|no. 82","1965-04-01","1965-04-01","ihc_hoy_19650401_segunda.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 75)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b89c89/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z16h8mk1","1965-04-02 (vol. 27, no. 83)","","","","ihc_hoy_19650402","Havana (Cuba)","vol. 27|~|no. 83","1965-04-02","1965-04-02","ihc_hoy_19650402.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 76)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16h8mk1/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z12v6k81","1965-04-03 (vol. 27, no. 84)","","","","ihc_hoy_19650403","Havana (Cuba)","vol. 27|~|no. 84","1965-04-03","1965-04-03","ihc_hoy_19650403.pdf","spa","text","newspapers","9 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 77)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12v6k81/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1z362vx","1965-04-03 (vol. 27, no. 84) Segunda Edición","","","","ihc_hoy_19650403_segunda","Havana (Cuba)","vol. 27|~|no. 84","1965-04-03","1965-04-03","ihc_hoy_19650403_segunda.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 77)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z362vx/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1tb5b2q","1965-04-04 (vol. 27, no. 85)","","","","ihc_hoy_19650404","Havana (Cuba)","vol. 27|~|no. 85","1965-04-04","1965-04-04","ihc_hoy_19650404.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 78)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tb5b2q/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1pk4k9j","1965-04-06 (vol. 27, no. 86)","","","","ihc_hoy_19650406","Havana (Cuba)","vol. 27|~|no. 86","1965-04-06","1965-04-06","ihc_hoy_19650406.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printing error (should indicate as issue 79)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pk4k9j/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1jt3tjc","1965-04-06 (vol. 27, no. 86) Segunda Edición","","","","ihc_hoy_19650406_segunda","Havana (Cuba)","vol. 27|~|no. 86","1965-04-06","1965-04-06","ihc_hoy_19650406_segunda.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición. Issue number printing error (should indicate as issue 79)","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jt3tjc/manifest"
