"Object Type","File Name","Parent ARK","Item ARK","Title","Creator","Contributor","Publisher","local ID","Publisher.place","volume | issue","Date.creatd","Date.created (single)","File_name","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Note.content","Subject.topic","IIIF Manifest URL"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1v44xkb","1941-09-02 (vol. 04, no. 210)","","","","ihc_hoy_19410902","Havana (Cuba)","vol. 04|~|no. 210","1941-09-02","1941-09-02","ihc_hoy_19410902.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v44xkb/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1qc45zb","1941-09-03 (vol. 04, no. 211)","","","","ihc_hoy_19410903","Havana (Cuba)","vol. 04|~|no. 211","1941-09-03","1941-09-03","ihc_hoy_19410903.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc45zb/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1km3f8g","1941-09-04 (vol. 04, no. 212)","","","","ihc_hoy_19410904","Havana (Cuba)","vol. 04|~|no. 212","1941-09-04","1941-09-04","ihc_hoy_19410904.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km3f8g/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1fz1cw5","1941-09-05 (vol. 04, no. 213)","","","","ihc_hoy_19410905","Havana (Cuba)","vol. 04|~|no. 213","1941-09-05","1941-09-05","ihc_hoy_19410905.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fz1cw5/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1b60n55","1941-09-06 (vol. 04, no. 214)","","","","ihc_hoy_19410906","Havana (Cuba)","vol. 04|~|no. 214","1941-09-06","1941-09-06","ihc_hoy_19410906.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b60n55/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z16d9wdf","1941-09-07 (vol. 04, no. 215)","","","","ihc_hoy_19410907","Havana (Cuba)","vol. 04|~|no. 215","1941-09-07","1941-09-07","ihc_hoy_19410907.pdf","spa","text","newspapers","26 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d9wdf/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z12n94nn","1941-09-09 (vol. 04, no. 216)","","","","ihc_hoy_19410909","Havana (Cuba)","vol. 04|~|no. 216","1941-09-09","1941-09-09","ihc_hoy_19410909.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12n94nn/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1xw8n6t","1941-09-10 (vol. 04, no. 217)","","","","ihc_hoy_19410910","Havana (Cuba)","vol. 04|~|no. 217","1941-09-10","1941-09-10","ihc_hoy_19410910.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xw8n6t/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1t47whv","1941-09-11 (vol. 04, no. 218)","","","","ihc_hoy_19410911","Havana (Cuba)","vol. 04|~|no. 218","1941-09-11","1941-09-11","ihc_hoy_19410911.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t47whv/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1pc74tz","1941-09-12 (vol. 04, no. 219)","","","","ihc_hoy_19410912","Havana (Cuba)","vol. 04|~|no. 219","1941-09-12","1941-09-12","ihc_hoy_19410912.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pc74tz/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1jq53f2","1941-09-13 (vol. 04, no. 220)","","","","ihc_hoy_19410913","Havana (Cuba)","vol. 04|~|no. 220","1941-09-13","1941-09-13","ihc_hoy_19410913.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jq53f2/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1dz4brs","1941-09-14 (vol. 04, no. 221)","","","","ihc_hoy_19410914","Havana (Cuba)","vol. 04|~|no. 221","1941-09-14","1941-09-14","ihc_hoy_19410914.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz4brs/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1963kzg","1941-09-16 (vol. 04, no. 222)","","","","ihc_hoy_19410916","Havana (Cuba)","vol. 04|~|no. 222","1941-09-16","1941-09-16","ihc_hoy_19410916.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1963kzg/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z15f2v8m","1941-09-17 (vol. 04, no. 223)","","","","ihc_hoy_19410917","Havana (Cuba)","vol. 04|~|no. 223","1941-09-17","1941-09-17","ihc_hoy_19410917.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15f2v8m/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z11p23j8","1941-09-18 (vol. 04, no. 224)","","","","ihc_hoy_19410918","Havana (Cuba)","vol. 04|~|no. 224","1941-09-18","1941-09-18","ihc_hoy_19410918.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11p23j8/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1wx1m5b","1941-09-19 (vol. 04, no. 225)","","","","ihc_hoy_19410919","Havana (Cuba)","vol. 04|~|no. 225","1941-09-19","1941-09-19","ihc_hoy_19410919.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wx1m5b/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1s79jrb","1941-09-20 (vol. 04, no. 226)","","","","ihc_hoy_19410920","Havana (Cuba)","vol. 04|~|no. 226","1941-09-20","1941-09-20","ihc_hoy_19410920.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s79jrb/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1ng8t3x","1941-09-21 (vol. 04, no. 227)","","","","ihc_hoy_19410921","Havana (Cuba)","vol. 04|~|no. 227","1941-09-21","1941-09-21","ihc_hoy_19410921.pdf","spa","text","newspapers","25 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ng8t3x/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1hq82d1","1941-09-23 (vol. 04, no. 228)","","","","ihc_hoy_19410923","Havana (Cuba)","vol. 04|~|no. 228","1941-09-23","1941-09-23","ihc_hoy_19410923.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hq82d1/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1cz79md","1941-09-24 (vol. 04, no. 229)","","","","ihc_hoy_19410924","Havana (Cuba)","vol. 04|~|no. 229","1941-09-24","1941-09-24","ihc_hoy_19410924.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cz79md/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1866jw0","1941-09-25 (vol. 04, no. 230)","","","","ihc_hoy_19410925","Havana (Cuba)","vol. 04|~|no. 230","1941-09-25","1941-09-25","ihc_hoy_19410925.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1866jw0/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z14f5t47","1941-09-26 (vol. 04, no. 231)","","","","ihc_hoy_19410926","Havana (Cuba)","vol. 04|~|no. 231","1941-09-26","1941-09-26","ihc_hoy_19410926.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14f5t47/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z10p52gs","1941-09-27 (vol. 04, no. 232)","","","","ihc_hoy_19410927","Havana (Cuba)","vol. 04|~|no. 232","1941-09-27","1941-09-27","ihc_hoy_19410927.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10p52gs/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1w138b7","1941-09-28 (vol. 04, no. 233)","","","","ihc_hoy_19410928","Havana (Cuba)","vol. 04|~|no. 233","1941-09-28","1941-09-28","ihc_hoy_19410928.pdf","spa","text","newspapers","26 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w138b7/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1r82hnz","1941-09-30 (vol. 04, no. 234)","","","","ihc_hoy_19410930","Havana (Cuba)","vol. 04|~|no. 234","1941-09-30","1941-09-30","ihc_hoy_19410930.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r82hnz/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1mh1rx7","1941-10-01 (vol. 04, no. 235)","","","","ihc_hoy_19411001","Havana (Cuba)","vol. 04|~|no. 235","1941-10-01","1941-10-01","ihc_hoy_19411001.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mh1rx7/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1gr1169","1941-10-02 (vol. 04, no. 236)","","","","ihc_hoy_19411002","Havana (Cuba)","vol. 04|~|no. 236","1941-10-02","1941-10-02","ihc_hoy_19411002.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gr1169/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1c008ff","1941-10-03 (vol. 04, no. 237)","","","","ihc_hoy_19411003","Havana (Cuba)","vol. 04|~|no. 237","1941-10-03","1941-10-03","ihc_hoy_19411003.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c008ff/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1769hrm","1941-10-04 (vol. 04, no. 238)","","","","ihc_hoy_19411004","Havana (Cuba)","vol. 04|~|no. 238","1941-10-04","1941-10-04","ihc_hoy_19411004.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1769hrm/manifest"
