"Object Type","File Name","Parent ARK","Item ARK","Title","Creator","Contributor","Publisher","local ID","Publisher.place","volume | issue","Date.creatd","Date.created (single)","File_name","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Note.content","Subject.topic","IIIF Manifest URL"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1129w8n","1946-07-21 (vol. 09, no. 173)","","","","ihc_hoy_19460721","Havana (Cuba)","vol. 09|~|no. 173","1946-07-21","1946-07-21","ihc_hoy_19460721.pdf","spa","text","newspapers","17 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1129w8n/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1w99cts","1946-07-23 (vol. 09, no. 174)","","","","ihc_hoy_19460723","Havana (Cuba)","vol. 09|~|no. 174","1946-07-23","1946-07-23","ihc_hoy_19460723.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w99cts/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1rj8n21","1946-07-24 (vol. 09, no. 175)","","","","ihc_hoy_19460724","Havana (Cuba)","vol. 09|~|no. 175","1946-07-24","1946-07-24","ihc_hoy_19460724.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rj8n21/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1ms7wcr","1946-07-25 (vol. 09, no. 176)","","","","ihc_hoy_19460725","Havana (Cuba)","vol. 09|~|no. 176","1946-07-25","1946-07-25","ihc_hoy_19460725.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ms7wcr/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1h45v22","1946-07-26 (vol. 09, no. 177)","","","","ihc_hoy_19460726","Havana (Cuba)","vol. 09|~|no. 177","1946-07-26","1946-07-26","ihc_hoy_19460726.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h45v22/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1cc5398","1946-07-27 (vol. 09, no. 178)","","","","ihc_hoy_19460727","Havana (Cuba)","vol. 09|~|no. 178","1946-07-27","1946-07-27","ihc_hoy_19460727.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cc5398/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z17m4bj3","1946-07-28 (vol. 09, no. 179)","","","","ihc_hoy_19460728","Havana (Cuba)","vol. 09|~|no. 179","1946-07-28","1946-07-28","ihc_hoy_19460728.pdf","spa","text","newspapers","17 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17m4bj3/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z13v3ksx","1946-07-30 (vol. 09, no. 180)","","","","ihc_hoy_19460730","Havana (Cuba)","vol. 09|~|no. 180","1946-07-30","1946-07-30","ihc_hoy_19460730.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13v3ksx/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1032v4t","1946-07-31 (vol. 09, no. 181)","","","","ihc_hoy_19460731","Havana (Cuba)","vol. 09|~|no. 181","1946-07-31","1946-07-31","ihc_hoy_19460731.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1032v4t/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1vb2bnh","1946-08-01 (vol. 09, no. 182)","","","","ihc_hoy_19460801","Havana (Cuba)","vol. 09|~|no. 182","1946-08-01","1946-08-01","ihc_hoy_19460801.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vb2bnh/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1qk1kvw","1946-08-02 (vol. 09, no. 183)","","","","ihc_hoy_19460802","Havana (Cuba)","vol. 09|~|no. 183","1946-08-02","1946-08-02","ihc_hoy_19460802.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qk1kvw/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1kw9jnp","1946-08-03 (vol. 09, no. 184)","","","","ihc_hoy_19460803","Havana (Cuba)","vol. 09|~|no. 184","1946-08-03","1946-08-03","ihc_hoy_19460803.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kw9jnp/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1g48sx8","1946-08-04 (vol. 09, no. 185)","","","","ihc_hoy_19460804","Havana (Cuba)","vol. 09|~|no. 185","1946-08-04","1946-08-04","ihc_hoy_19460804.pdf","spa","text","newspapers","17 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g48sx8/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1bc824f","1946-08-06 (vol. 09, no. 186)","","","","ihc_hoy_19460806","Havana (Cuba)","vol. 09|~|no. 186","1946-08-06","1946-08-06","ihc_hoy_19460806.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bc824f/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z16m79f5","1946-08-07 (vol. 09, no. 187)","","","","ihc_hoy_19460807","Havana (Cuba)","vol. 09|~|no. 187","1946-08-07","1946-08-07","ihc_hoy_19460807.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16m79f5/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z12v6jqf","1946-08-08 (vol. 09, no. 188)","","","","ihc_hoy_19460808","Havana (Cuba)","vol. 09|~|no. 188","1946-08-08","1946-08-08","ihc_hoy_19460808.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12v6jqf/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1z36289","1946-08-09 (vol. 09, no. 189)","","","","ihc_hoy_19460809","Havana (Cuba)","vol. 09|~|no. 189","1946-08-09","1946-08-09","ihc_hoy_19460809.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z36289/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1tb59h4","1946-08-10 (vol. 09, no. 190)","","","","ihc_hoy_19460810","Havana (Cuba)","vol. 09|~|no. 190","1946-08-10","1946-08-10","ihc_hoy_19460810.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tb59h4/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1pp387k","1946-08-11 (vol. 09, no. 191)","","","","ihc_hoy_19460811","Havana (Cuba)","vol. 09|~|no. 191","1946-08-11","1946-08-11","ihc_hoy_19460811.pdf","spa","text","newspapers","17 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pp387k/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1jx2hhv","1946-08-13 (vol. 09, no. 192)","","","","ihc_hoy_19460813","Havana (Cuba)","vol. 09|~|no. 192","1946-08-13","1946-08-13","ihc_hoy_19460813.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jx2hhv/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1f51rr0","1946-08-14 (vol. 09, no. 193)","","","","ihc_hoy_19460814","Havana (Cuba)","vol. 09|~|no. 193","1946-08-14","1946-08-14","ihc_hoy_19460814.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f51rr0/manifest"
