"Object Type","File Name","Parent ARK","Item ARK","Title","Creator","Contributor","Publisher","local ID","Publisher.place","volume | issue","Date.creatd","Date.created (single)","File_name","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Note.content","Subject.topic","IIIF Manifest URL"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z11v9hsr","1959-06-26 (vol. 21, no. 144)","","","","ihc_hoy_19590626","Havana (Cuba)","vol. 21|~|no. 144","1959-06-26","1959-06-26","ihc_hoy_19590626.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11v9hsr/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1x39195","1959-06-27 (vol. 21, no. 145)","","","","ihc_hoy_19590627","Havana (Cuba)","vol. 21|~|no. 145","1959-06-27","1959-06-27","ihc_hoy_19590627.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1x39195/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1sb88kf","1959-06-28 (vol. 21, no. 146)","","","","ihc_hoy_19590628","Havana (Cuba)","vol. 21|~|no. 146","1959-06-28","1959-06-28","ihc_hoy_19590628.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sb88kf/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1nk7hw5","1959-06-30 (vol. 21, no. 147)","","","","ihc_hoy_19590630","Havana (Cuba)","vol. 21|~|no. 147","1959-06-30","1959-06-30","ihc_hoy_19590630.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nk7hw5/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1ht6s5v","1959-07-01 (vol. 21, no. 148)","","","","ihc_hoy_19590701","Havana (Cuba)","vol. 21|~|no. 148","1959-07-01","1959-07-01","ihc_hoy_19590701.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ht6s5v/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1d261g8","1959-07-02 (vol. 21, no. 149)","","","","ihc_hoy_19590702","Havana (Cuba)","vol. 21|~|no. 149","1959-07-02","1959-07-02","ihc_hoy_19590702.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1d261g8/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z18958q3","1959-07-03 (vol. 21, no. 150)","","","","ihc_hoy_19590703","Havana (Cuba)","vol. 21|~|no. 150","1959-07-03","1959-07-03","ihc_hoy_19590703.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18958q3/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z14n37cn","1959-07-04 (vol. 21, no. 151)","","","","ihc_hoy_19590704","Havana (Cuba)","vol. 21|~|no. 151","1959-07-04","1959-07-04","ihc_hoy_19590704.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14n37cn/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z10w2gmg","1959-07-05 (vol. 21, no. 152)","","","","ihc_hoy_19590705","Havana (Cuba)","vol. 21|~|no. 152","1959-07-05","1959-07-05","ihc_hoy_19590705.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10w2gmg/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1w4205b","1959-07-07 (vol. 21, no. 153)","","","","ihc_hoy_19590707","Havana (Cuba)","vol. 21|~|no. 153","1959-07-07","1959-07-07","ihc_hoy_19590707.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1w4205b/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1rc17fm","1959-07-08 (vol. 21, no. 154)","","","","ihc_hoy_19590708","Havana (Cuba)","vol. 21|~|no. 154","1959-07-08","1959-07-08","ihc_hoy_19590708.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rc17fm/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1mm0grb","1959-07-09 (vol. 21, no. 155)","","","","ihc_hoy_19590709","Havana (Cuba)","vol. 21|~|no. 155","1959-07-09","1959-07-09","ihc_hoy_19590709.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mm0grb/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1gt9r01","1959-07-10 (vol. 21, no. 156)","","","","ihc_hoy_19590710","Havana (Cuba)","vol. 21|~|no. 156","1959-07-10","1959-07-10","ihc_hoy_19590710.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gt9r01/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1c29080","1959-07-11 (vol. 21, no. 157)","","","","ihc_hoy_19590711","Havana (Cuba)","vol. 21|~|no. 157","1959-07-11","1959-07-11","ihc_hoy_19590711.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c29080/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z17d6z1h","1959-07-12 (vol. 21, no. 158)","","","","ihc_hoy_19590712","Havana (Cuba)","vol. 21|~|no. 158","1959-07-12","1959-07-12","ihc_hoy_19590712.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17d6z1h/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z13n668q","1959-07-14 (vol. 21, no. 159)","","","","ihc_hoy_19590714","Havana (Cuba)","vol. 21|~|no. 159","1959-07-14","1959-07-14","ihc_hoy_19590714.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13n668q/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1zw5ps1","1959-07-15 (vol. 21, no. 160)","","","","ihc_hoy_19590715","Havana (Cuba)","vol. 21|~|no. 160","1959-07-15","1959-07-15","ihc_hoy_19590715.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zw5ps1/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1v44z1k","1959-07-16 (vol. 21, no. 161)","","","","ihc_hoy_19590716","Havana (Cuba)","vol. 21|~|no. 161","1959-07-16","1959-07-16","ihc_hoy_19590716.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v44z1k/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1qc46c4","1959-07-17 (vol. 21, no. 162)","","","","ihc_hoy_19590717","Havana (Cuba)","vol. 21|~|no. 162","1959-07-17","1959-07-17","ihc_hoy_19590717.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc46c4/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1km3fnd","1959-07-18 (vol. 21, no. 163)","","","","ihc_hoy_19590718","Havana (Cuba)","vol. 21|~|no. 163","1959-07-18","1959-07-18","ihc_hoy_19590718.pdf","spa","text","newspapers","20 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km3fnd/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1fv2pvs","1959-07-19 (vol. 21, no. 164)","","","","ihc_hoy_19590719","Havana (Cuba)","vol. 21|~|no. 164","1959-07-19","1959-07-19","ihc_hoy_19590719.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv2pvs/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1b60nkj","1959-07-21 (vol. 21, no. 165)","","","","ihc_hoy_19590721","Havana (Cuba)","vol. 21|~|no. 165","1959-07-21","1959-07-21","ihc_hoy_19590721.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b60nkj/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z16d9wv8","1959-07-22 (vol. 21, no. 166)","","","","ihc_hoy_19590722","Havana (Cuba)","vol. 21|~|no. 166","1959-07-22","1959-07-22","ihc_hoy_19590722.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d9wv8/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z12n953w","1959-07-23 (vol. 21, no. 167)","","","","ihc_hoy_19590723","Havana (Cuba)","vol. 21|~|no. 167","1959-07-23","1959-07-23","ihc_hoy_19590723.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12n953w/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1xw8nnn","1959-07-24 (vol. 21, no. 168)","","","","ihc_hoy_19590724","Havana (Cuba)","vol. 21|~|no. 168","1959-07-24","1959-07-24","ihc_hoy_19590724.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xw8nnn/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1t47wx7","1959-07-25 (vol. 21, no. 169)","","","","ihc_hoy_19590725","Havana (Cuba)","vol. 21|~|no. 169","1959-07-25","1959-07-25","ihc_hoy_19590725.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t47wx7/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1pc7569","1959-07-26 (vol. 21, no. 170)","","","","ihc_hoy_19590726","Havana (Cuba)","vol. 21|~|no. 170","1959-07-26","1959-07-26","ihc_hoy_19590726.pdf","spa","text","newspapers","16 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pc7569/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1jm6dgk","1959-07-28 (vol. 21, no. 171)","","","","ihc_hoy_19590728","Havana (Cuba)","vol. 21|~|no. 171","1959-07-28","1959-07-28","ihc_hoy_19590728.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jm6dgk/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1dz4c44","1959-07-29 (vol. 21, no. 172)","","","","ihc_hoy_19590729","Havana (Cuba)","vol. 21|~|no. 172","1959-07-29","1959-07-29","ihc_hoy_19590729.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz4c44/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1963mc8","1959-07-30 (vol. 21, no. 173)","","","","ihc_hoy_19590730","Havana (Cuba)","vol. 21|~|no. 173","1959-07-30","1959-07-30","ihc_hoy_19590730.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1963mc8/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z15f2vp0","1959-07-31 (vol. 21, no. 174)","","","","ihc_hoy_19590731","Havana (Cuba)","vol. 21|~|no. 174","1959-07-31","1959-07-31","ihc_hoy_19590731.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15f2vp0/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z11p23zn","1959-08-01 (vol. 21, no. 175)","","","","ihc_hoy_19590801","Havana (Cuba)","vol. 21|~|no. 175","1959-08-01","1959-08-01","ihc_hoy_19590801.pdf","spa","text","newspapers","8 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11p23zn/manifest"
