"Object Type","File Name","Parent ARK","Item ARK","Title","Creator","Contributor","Publisher","local ID","Publisher.place","volume | issue","Date.creatd","Date.created (single)","File_name","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Note.content","Subject.topic","IIIF Manifest URL"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1v44z4x","1962-05-24 (vol. 24, no. 120)","","","","ihc_hoy_19620524","Havana (Cuba)","vol. 24|~|no. 120","1962-05-24","1962-05-24","ihc_hoy_19620524.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v44z4x/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1qc46hx","1962-05-24 (vol. 24, no. 120) Segunda Edición","","","","ihc_hoy_19620524_segunda","Havana (Cuba)","vol. 24|~|no. 120","1962-05-24","1962-05-24","ihc_hoy_19620524_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc46hx/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1km3fs6","1962-05-25 (vol. 24, no. 121)","","","","ihc_hoy_19620525","Havana (Cuba)","vol. 24|~|no. 121","1962-05-25","1962-05-25","ihc_hoy_19620525.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km3fs6/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1fv2pz4","1962-05-25 (vol. 24, no. 121) Segunda Edición","","","","ihc_hoy_19620525_segunda","Havana (Cuba)","vol. 24|~|no. 121","1962-05-25","1962-05-25","ihc_hoy_19620525_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv2pz4/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1b31z74","1962-05-26 (vol. 24, no. 122)","","","","ihc_hoy_19620526","Havana (Cuba)","vol. 24|~|no. 122","1962-05-26","1962-05-26","ihc_hoy_19620526.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b31z74/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z16b16gb","1962-05-26 (vol. 24, no. 122) Segunda Edición","","","","ihc_hoy_19620526_segunda","Havana (Cuba)","vol. 24|~|no. 122","1962-05-26","1962-05-26","ihc_hoy_19620526_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16b16gb/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z12k0fth","1962-05-27 (vol. 24, no. 123)","","","","ihc_hoy_19620527","Havana (Cuba)","vol. 24|~|no. 123","1962-05-27","1962-05-27","ihc_hoy_19620527.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12k0fth/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1xw8nr0","1962-05-27 (vol. 24, no. 123) Segunda Edición","","","","ihc_hoy_19620527_segunda","Havana (Cuba)","vol. 24|~|no. 123","1962-05-27","1962-05-27","ihc_hoy_19620527_segunda.pdf","spa","text","newspapers","18 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xw8nr0/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1t47x2f","1962-05-29 (vol. 24, no. 124)","","","","ihc_hoy_19620529","Havana (Cuba)","vol. 24|~|no. 124","1962-05-29","1962-05-29","ihc_hoy_19620529.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t47x2f/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1pc75b3","1962-05-29 (vol. 24, no. 124) Segunda Edición","","","","ihc_hoy_19620529_segunda","Havana (Cuba)","vol. 24|~|no. 124","1962-05-29","1962-05-29","ihc_hoy_19620529_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pc75b3/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1jm6dkx","1962-05-30 (vol. 24, no. 125)","","","","ihc_hoy_19620530","Havana (Cuba)","vol. 24|~|no. 125","1962-05-30","1962-05-30","ihc_hoy_19620530.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jm6dkx/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1dv5ntr","1962-05-30 (vol. 24, no. 125) Segunda Edición","","","","ihc_hoy_19620530_segunda","Havana (Cuba)","vol. 24|~|no. 125","1962-05-30","1962-05-30","ihc_hoy_19620530_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dv5ntr/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1934x46","1962-05-31 (vol. 24, no. 126)","","","","ihc_hoy_19620531","Havana (Cuba)","vol. 24|~|no. 126","1962-05-31","1962-05-31","ihc_hoy_19620531.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1934x46/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z15b45gr","1962-05-31 (vol. 24, no. 126) Segunda Edición","","","","ihc_hoy_19620531_segunda","Havana (Cuba)","vol. 24|~|no. 126","1962-05-31","1962-05-31","ihc_hoy_19620531_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15b45gr/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z11p242d","1962-06-01 (vol. 24, no. 127)","","","","ihc_hoy_19620601","Havana (Cuba)","vol. 24|~|no. 127","1962-06-01","1962-06-01","ihc_hoy_19620601.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11p242d/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1wx1mp2","1962-06-01 (vol. 24, no. 127) Segunda Edición","","","","ihc_hoy_19620601_segunda","Havana (Cuba)","vol. 24|~|no. 127","1962-06-01","1962-06-01","ihc_hoy_19620601_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wx1mp2/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1s50vx6","1962-06-02 (vol. 24, no. 128)","","","","ihc_hoy_19620602","Havana (Cuba)","vol. 24|~|no. 128","1962-06-02","1962-06-02","ihc_hoy_19620602.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s50vx6/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1nd044c","1962-06-02 (vol. 24, no. 128) Segunda Edición","","","","ihc_hoy_19620602_segunda","Havana (Cuba)","vol. 24|~|no. 128","1962-06-02","1962-06-02","ihc_hoy_19620602_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nd044c/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1hm9cb6","1962-06-03 (vol. 24, no. 129)","","","","ihc_hoy_19620603","Havana (Cuba)","vol. 24|~|no. 129","1962-06-03","1962-06-03","ihc_hoy_19620603.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hm9cb6/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1cv8mpc","1962-06-03 (vol. 24, no. 129) Segunda Edición","","","","ihc_hoy_19620603_segunda","Havana (Cuba)","vol. 24|~|no. 129","1962-06-03","1962-06-03","ihc_hoy_19620603_segunda.pdf","spa","text","newspapers","18 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cv8mpc/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1837w0t","1962-06-05 (vol. 24, no. 130)","","","","ihc_hoy_19620605","Havana (Cuba)","vol. 24|~|no. 130","1962-06-05","1962-06-05","ihc_hoy_19620605.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1837w0t/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z14f5tnz","1962-06-05 (vol. 24, no. 130) Segunda Edición","","","","ihc_hoy_19620605_segunda","Havana (Cuba)","vol. 24|~|no. 130","1962-06-05","1962-06-05","ihc_hoy_19620605_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14f5tnz/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z10p530x","1962-06-06 (vol. 24, no. 131)","","","","ihc_hoy_19620606","Havana (Cuba)","vol. 24|~|no. 131","1962-06-06","1962-06-06","ihc_hoy_19620606.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10p530x/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1vx4kgs","1962-06-06 (vol. 24, no. 131) Segunda Edición","","","","ihc_hoy_19620606_segunda","Havana (Cuba)","vol. 24|~|no. 131","1962-06-06","1962-06-06","ihc_hoy_19620606_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vx4kgs/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1r53tpg","1962-06-07 (vol. 24, no. 132)","","","","ihc_hoy_19620607","Havana (Cuba)","vol. 24|~|no. 132","1962-06-07","1962-06-07","ihc_hoy_19620607.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r53tpg/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1md32z4","1962-06-07 (vol. 24, no. 132) Segunda Edición","","","","ihc_hoy_19620607_segunda","Havana (Cuba)","vol. 24|~|no. 132","1962-06-07","1962-06-07","ihc_hoy_19620607_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md32z4/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1gn2b7t","1962-06-08 (vol. 24, no. 133)","","","","ihc_hoy_19620608","Havana (Cuba)","vol. 24|~|no. 133","1962-06-08","1962-06-08","ihc_hoy_19620608.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gn2b7t/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1c008z5","1962-06-08 (vol. 24, no. 133) Segunda Edición","","","","ihc_hoy_19620608_segunda","Havana (Cuba)","vol. 24|~|no. 133","1962-06-08","1962-06-08","ihc_hoy_19620608_segunda.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue is not labeled as a segunda edición in the header, but it has elements that differ from the other issue released that day.  ","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1c008z5/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1769j96","1962-06-09 (vol. 24, no. 134)","","","","ihc_hoy_19620609","Havana (Cuba)","vol. 24|~|no. 134","1962-06-09","1962-06-09","ihc_hoy_19620609.pdf","spa","text","newspapers","10 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1769j96/manifest"
