"Object Type","File Name","Parent ARK","Item ARK","Title","Creator","Contributor","Publisher","local ID","Publisher.place","volume | issue","Date.creatd","Date.created (single)","File_name","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Note.content","Subject.topic","IIIF Manifest URL"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1nd0485","1964-02-27 (vol. 26, no. 49) Segunda Edición","","","","ihc_hoy_19640227_segunda","Havana (Cuba)","vol. 26|~|no. 49","1964-02-27","1964-02-27","ihc_hoy_19640227_segunda.pdf","spa","text","newspapers","10 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nd0485/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1hm9chf","1964-02-28 (vol. 26, no. 50)","","","","ihc_hoy_19640228","Havana (Cuba)","vol. 26|~|no. 50","1964-02-28","1964-02-28","ihc_hoy_19640228.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hm9chf/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1cv8mt5","1964-02-28 (vol. 26, no. 50) Segunda Edición","","","","ihc_hoy_19640228_segunda","Havana (Cuba)","vol. 26|~|no. 50","1964-02-28","1964-02-28","ihc_hoy_19640228_segunda.pdf","spa","text","newspapers","5 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cv8mt5/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1837w35","1964-02-29 (vol. 26, no. 51)","","","","ihc_hoy_19640229","Havana (Cuba)","vol. 26|~|no. 51","1964-02-29","1964-02-29","ihc_hoy_19640229.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1837w35/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z14b74ct","1964-03-01 (vol. 26, no. 52)","","","","ihc_hoy_19640301","Havana (Cuba)","vol. 26|~|no. 52","1964-03-01","1964-03-01","ihc_hoy_19640301.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14b74ct/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z10k6cn3","1964-03-03 (vol. 26, no. 53)","","","","ihc_hoy_19640303","Havana (Cuba)","vol. 26|~|no. 53","1964-03-03","1964-03-03","ihc_hoy_19640303.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10k6cn3/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1vx4kk4","1964-03-04 (vol. 26, no. 54)","","","","ihc_hoy_19640304","Havana (Cuba)","vol. 26|~|no. 54","1964-03-04","1964-03-04","ihc_hoy_19640304.pdf","spa","text","newspapers","18 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vx4kk4/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1r53tt8","1964-03-05 (vol. 26, no. 55)","","","","ihc_hoy_19640305","Havana (Cuba)","vol. 26|~|no. 55","1964-03-05","1964-03-05","ihc_hoy_19640305.pdf","spa","text","newspapers","10 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r53tt8/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1md333b","1964-03-06 (vol. 26, no. 56)","","","","ihc_hoy_19640306","Havana (Cuba)","vol. 26|~|no. 56","1964-03-06","1964-03-06","ihc_hoy_19640306.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1md333b/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1gn2bb5","1964-03-07 (vol. 26, no. 57)","","","","ihc_hoy_19640307","Havana (Cuba)","vol. 26|~|no. 57","1964-03-07","1964-03-07","ihc_hoy_19640307.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gn2bb5/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1bw1kqs","1964-03-08 (vol. 26, no. 58)","","","","ihc_hoy_19640308","Havana (Cuba)","vol. 26|~|no. 58","1964-03-08","1964-03-08","ihc_hoy_19640308.pdf","spa","text","newspapers","10 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bw1kqs/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1740tzx","1964-03-10 (vol. 26, no. 59)","","","","ihc_hoy_19640310","Havana (Cuba)","vol. 26|~|no. 59","1964-03-10","1964-03-10","ihc_hoy_19640310.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1740tzx/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z13c036j","1964-03-11 (vol. 26, no. 60)","","","","ihc_hoy_19640311","Havana (Cuba)","vol. 26|~|no. 60","1964-03-11","1964-03-11","ihc_hoy_19640311.pdf","spa","text","newspapers","12 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13c036j/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1zp896x","1964-03-12 (vol. 26, no. 61)","","","","ihc_hoy_19640312","Havana (Cuba)","vol. 26|~|no. 61","1964-03-12","1964-03-12","ihc_hoy_19640312.pdf","spa","text","newspapers","10 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zp896x/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1tx7jg6","1964-03-13 (vol. 26, no. 62)","","","","ihc_hoy_19640313","Havana (Cuba)","vol. 26|~|no. 62","1964-03-13","1964-03-13","ihc_hoy_19640313.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tx7jg6/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1q56sqb","1964-03-14 (vol. 26, no. 63)","","","","ihc_hoy_19640314","Havana (Cuba)","vol. 26|~|no. 63","1964-03-14","1964-03-14","ihc_hoy_19640314.pdf","spa","text","newspapers","10 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1q56sqb/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1kd620d","1964-03-14 (vol. 26, no. 63) Segunda Edición","","","","ihc_hoy_19640314_segunda","Havana (Cuba)","vol. 26|~|no. 63","1964-03-14","1964-03-14","ihc_hoy_19640314_segunda.pdf","spa","text","newspapers","10 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1kd620d/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1fn598p","1964-03-15 (vol. 26, no. 64)","","","","ihc_hoy_19640315","Havana (Cuba)","vol. 26|~|no. 64","1964-03-15","1964-03-15","ihc_hoy_19640315.pdf","spa","text","newspapers","18 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fn598p/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z19w4jjz","1964-03-17 (vol. 26, no. 65)","","","","ihc_hoy_19640317","Havana (Cuba)","vol. 26|~|no. 65","1964-03-17","1964-03-17","ihc_hoy_19640317.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19w4jjz/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1643ss3","1964-03-18 (vol. 26, no. 66)","","","","ihc_hoy_19640318","Havana (Cuba)","vol. 26|~|no. 66","1964-03-18","1964-03-18","ihc_hoy_19640318.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1643ss3/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z12g1rhj","1964-03-19 (vol. 26, no. 67)","","","","ihc_hoy_19640319","Havana (Cuba)","vol. 26|~|no. 67","1964-03-19","1964-03-19","ihc_hoy_19640319.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12g1rhj/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1xq181n","1964-03-20 (vol. 26, no. 68)","","","","ihc_hoy_19640320","Havana (Cuba)","vol. 26|~|no. 68","1964-03-20","1964-03-20","ihc_hoy_19640320.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xq181n/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1sz0h8g","1964-03-21 (vol. 26, no. 69)","","","","ihc_hoy_19640321","Havana (Cuba)","vol. 26|~|no. 69","1964-03-21","1964-03-21","ihc_hoy_19640321.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sz0h8g/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1p59rkz","1964-03-22 (vol. 26, no. 70)","","","","ihc_hoy_19640322","Havana (Cuba)","vol. 26|~|no. 70","1964-03-22","1964-03-22","ihc_hoy_19640322.pdf","spa","text","newspapers","18 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p59rkz/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1jd90vm","1964-03-24 (vol. 26, no. 71)","","","","ihc_hoy_19640324","Havana (Cuba)","vol. 26|~|no. 71","1964-03-24","1964-03-24","ihc_hoy_19640324.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jd90vm/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1dn883v","1964-03-25 (vol. 26, no. 72)","","","","ihc_hoy_19640325","Havana (Cuba)","vol. 26|~|no. 72","1964-03-25","1964-03-25","ihc_hoy_19640325.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dn883v/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z18w7hc4","1964-03-26 (vol. 26, no. 73)","","","","ihc_hoy_19640326","Havana (Cuba)","vol. 26|~|no. 73","1964-03-26","1964-03-26","ihc_hoy_19640326.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18w7hc4/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1575g2f","1964-03-26 (vol. 26, no. 73) Segunda Edición","","","","ihc_hoy_19640326_segunda","Havana (Cuba)","vol. 26|~|no. 73","1964-03-26","1964-03-26","ihc_hoy_19640326_segunda.pdf","spa","text","newspapers","10 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1575g2f/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z11g4q98","1964-03-27 (vol. 26, no. 74)","","","","ihc_hoy_19640327","Havana (Cuba)","vol. 26|~|no. 74","1964-03-27","1964-03-27","ihc_hoy_19640327.pdf","spa","text","newspapers","10 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g4q98/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1wq46vd","1964-03-29 (vol. 26, no. 75)","","","","ihc_hoy_19640329","Havana (Cuba)","vol. 26|~|no. 75","1964-03-29","1964-03-29","ihc_hoy_19640329.pdf","spa","text","newspapers","20 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wq46vd/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1rz3g43","1964-03-29 (vol. 26, no. 75) Segunda Edición","","","","ihc_hoy_19640329_segunda","Havana (Cuba)","vol. 26|~|no. 75","1964-03-29","1964-03-29","ihc_hoy_19640329_segunda.pdf","spa","text","newspapers","8 pages; digitzed microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Segunda edición","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rz3g43/manifest"
