"Object Type","File Name","Parent ARK","Item ARK","Title","Creator","Contributor","Publisher","local ID","Publisher.place","volume | issue","Date.creatd","Date.created (single)","File_name","Language | code","TypeOfResource","Genre","PhysicalDescription.extent","Institution/Repository","Rights.copyrightStatus","Rights.publicationStatus","Rights.servicesContact","Note.content","Subject.topic","IIIF Manifest URL"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1tr03wt","1940-01-04 (vol. 01, no. 311)","","","","ihc_hoy_19400104","Havana (Cuba)","vol. 01|~|no. 311","1940-01-04","1940-01-04","ihc_hoy_19400104.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tr03wt/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1pz9c5z","1940-01-05 (vol. 01, no. 312)","","","","ihc_hoy_19400105","Havana (Cuba)","vol. 01|~|no. 312","1940-01-05","1940-01-05","ihc_hoy_19400105.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pz9c5z/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1k979w9","1940-01-06 (vol. 01, no. 313)","","","","ihc_hoy_19400106","Havana (Cuba)","vol. 01|~|no. 313","1940-01-06","1940-01-06","ihc_hoy_19400106.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k979w9/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1fj6k50","1940-01-07 (vol. 01, no. 314)","","","","ihc_hoy_19400107","Havana (Cuba)","vol. 01|~|no. 314","1940-01-07","1940-01-07","ihc_hoy_19400107.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fj6k50/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z19s5tdt","1940-01-09 (vol. 01, no. 315)","","","","ihc_hoy_19400109","Havana (Cuba)","vol. 01|~|no. 315","1940-01-09","1940-01-09","ihc_hoy_19400109.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19s5tdt/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z16152q7","1940-01-10 (vol. 01, no. 316)","","","","ihc_hoy_19400110","Havana (Cuba)","vol. 01|~|no. 316","1940-01-10","1940-01-10","ihc_hoy_19400110.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16152q7/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1284b0x","1940-01-11 (vol. 01, no. 317)","","","","ihc_hoy_19400111","Havana (Cuba)","vol. 01|~|no. 317","1940-01-11","1940-01-11","ihc_hoy_19400111.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1284b0x/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1xh3tjp","1940-01-12 (vol. 01, no. 318)","","","","ihc_hoy_19400112","Havana (Cuba)","vol. 01|~|no. 318","1940-01-12","1940-01-12","ihc_hoy_19400112.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xh3tjp/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1sr32sw","1940-01-13 (vol. 01, no. 319)","","","","ihc_hoy_19400113","Havana (Cuba)","vol. 01|~|no. 319","1940-01-13","1940-01-13","ihc_hoy_19400113.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sr32sw/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1p311g6","1940-01-14 (vol. 01, no. 320)","","","","ihc_hoy_19400114","Havana (Cuba)","vol. 01|~|no. 320","1940-01-14","1940-01-14","ihc_hoy_19400114.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p311g6/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1jb08rg","1940-01-16 (vol. 01, no. 321)","","","","ihc_hoy_19400116","Havana (Cuba)","vol. 01|~|no. 321","1940-01-16","1940-01-16","ihc_hoy_19400116.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jb08rg/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1dj9j1m","1940-01-17 (vol. 01, no. 322)","","","","ihc_hoy_19400117","Havana (Cuba)","vol. 01|~|no. 322","1940-01-17","1940-01-17","ihc_hoy_19400117.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dj9j1m/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z18s8s9w","1940-01-18 (vol. 01, no. 323)","","","","ihc_hoy_19400118","Havana (Cuba)","vol. 01|~|no. 323","1940-01-18","1940-01-18","ihc_hoy_19400118.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18s8s9w/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z15181kv","1940-01-19 (vol. 01, no. 324)","","","","ihc_hoy_19400119","Havana (Cuba)","vol. 01|~|no. 324","1940-01-19","1940-01-19","ihc_hoy_19400119.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15181kv/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z11878wk","1940-01-20 (vol. 01, no. 325)","","","","ihc_hoy_19400120","Havana (Cuba)","vol. 01|~|no. 325","1940-01-20","1940-01-20","ihc_hoy_19400120.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11878wk/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1wh6scv","1940-01-21 (vol. 01, no. 326)","","","","ihc_hoy_19400121","Havana (Cuba)","vol. 01|~|no. 326","1940-01-21","1940-01-21","ihc_hoy_19400121.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wh6scv/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1rv4r2v","1940-01-23 (vol. 03, no. 19)","","","","ihc_hoy_19400123","Havana (Cuba)","vol. 03|~|no. 19","1940-01-23","1940-01-23","ihc_hoy_19400123.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rv4r2v/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1n3409c","1940-01-24 (vol. 03, no. 20)","","","","ihc_hoy_19400124","Havana (Cuba)","vol. 03|~|no. 20","1940-01-24","1940-01-24","ihc_hoy_19400124.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1n3409c/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1hb37kn","1940-01-25 (vol. 03, no. 21)","","","","ihc_hoy_19400125","Havana (Cuba)","vol. 03|~|no. 21","1940-01-25","1940-01-25","ihc_hoy_19400125.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hb37kn/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1ck2gtg","1940-01-26 (vol. 03, no. 22)","","","","ihc_hoy_19400126","Havana (Cuba)","vol. 03|~|no. 22","1940-01-26","1940-01-26","ihc_hoy_19400126.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ck2gtg/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z17t1r4m","1940-01-27 (vol. 03, no. 23)","","","","ihc_hoy_19400127","Havana (Cuba)","vol. 03|~|no. 23","1940-01-27","1940-01-27","ihc_hoy_19400127.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17t1r4m/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z14210dk","1940-01-28 (vol. 03, no. 24)","","","","ihc_hoy_19400128","Havana (Cuba)","vol. 03|~|no. 24","1940-01-28","1940-01-28","ihc_hoy_19400128.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14210dk/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z10907nd","1940-01-29 (vol. 03, no. 25)","","","","ihc_hoy_19400129","Havana (Cuba)","vol. 03|~|no. 25","1940-01-29","1940-01-29","ihc_hoy_19400129.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10907nd/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1vm8fns","1940-01-31 (vol. 03, no. 26)","","","","ihc_hoy_19400131","Havana (Cuba)","vol. 03|~|no. 26","1940-01-31","1940-01-31","ihc_hoy_19400131.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vm8fns/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1qv7px2","1940-02-01 (vol. 03, no. 27)","","","","ihc_hoy_19400201","Havana (Cuba)","vol. 03|~|no. 27","1940-02-01","1940-02-01","ihc_hoy_19400201.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qv7px2/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1m36z45","1940-02-02 (vol. 03, no. 28)","","","","ihc_hoy_19400202","Havana (Cuba)","vol. 03|~|no. 28","1940-02-02","1940-02-02","ihc_hoy_19400202.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m36z45/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1gb66f8","1940-02-03 (vol. 03, no. 29)","","","","ihc_hoy_19400203","Havana (Cuba)","vol. 03|~|no. 29","1940-02-03","1940-02-03","ihc_hoy_19400203.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gb66f8/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1bk5fr0","1940-02-04 (vol. 03, no. 29)","","","","ihc_hoy_19400204","Havana (Cuba)","vol. 03|~|no. 29","1940-02-04","1940-02-04","ihc_hoy_19400204.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.|~|Issue number printed incorrectly as no. 29.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bk5fr0/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z16t4q24","1940-02-06 (vol. 03, no. 30)","","","","ihc_hoy_19400206","Havana (Cuba)","vol. 03|~|no. 30","1940-02-06","1940-02-06","ihc_hoy_19400206.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16t4q24/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1323z8t","1940-02-07 (vol. 03, no. 31)","","","","ihc_hoy_19400207","Havana (Cuba)","vol. 03|~|no. 31","1940-02-07","1940-02-07","ihc_hoy_19400207.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1323z8t/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1zd2584","1940-02-08 (vol. 03, no. 32)","","","","ihc_hoy_19400208","Havana (Cuba)","vol. 03|~|no. 32","1940-02-08","1940-02-08","ihc_hoy_19400208.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zd2584/manifest"
"Work","","ark:/21198/z13r9ncm","ark:/21198/z1tn1dhz","1940-02-09 (vol. 03, no. 33)","","","","ihc_hoy_19400209","Havana (Cuba)","vol. 03|~|no. 33","1940-02-09","1940-02-09","ihc_hoy_19400209.pdf","spa","text","newspapers","12 pages; digitized microfilm","Instituto de Historia de Cuba","unknown","published","http://www.ihc.cu/, webmaster@ihc.cu","Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.","Havana (Cuba)--newspapers|~|Cuba--Politics and government--newspapers","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tn1dhz/manifest"
