Object Type,Item ARK,Parent ARK,Title,year,Local identifier,Thumbnail,Visibility,File Name,Item Sequence,Contents note,Date.created,Date.normalized,Unnamed: 13,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Place of origin,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,viewingHint,Subject,IIIF Manifest URL,File_Name
Work,ark:/21198/z1fr2k3n,ark:/21198/z1xw777x,"1951-04-04 (vol. 02, no. 26)",1951,ihc_cartasemanal_19510404,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vx38gp,open,,,,4 de abril de 1951|~|1951-04-04,1951-04-04,4.0,Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.,,4 pages,digitized microfilm,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fr2k3n/manifest,1951.csv
Work,ark:/21198/z1b01tbs,ark:/21198/z1xw777x,"1951-04-11 (vol. 02, no. 27)",1951,ihc_cartasemanal_19510411,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bw08h0,open,,,,11 de abril de 1951|~|1951-04-11,1951-04-11,11.0,Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.,,4 pages,digitized microfilm,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b01tbs/manifest,1951.csv
Work,ark:/21198/z16712pb,ark:/21198/z1xw777x,"1951-04-18 (vol. 02, no. 28)",1951,ihc_cartasemanal_19510418,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tx67b9,open,,,,18 de abril de 1951|~|1951-04-18,1951-04-18,18.0,Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.,,4 pages,digitized microfilm,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16712pb/manifest,1951.csv
Work,ark:/21198/z12g09zm,ark:/21198/z1xw777x,"1951-04-25 (vol. 02, no. 29)",1951,ihc_cartasemanal_19510425,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19w37fh,open,,,,25 de abril de 1951|~|1951-04-25,1951-04-25,25.0,Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.,,4 pages,digitized microfilm,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12g09zm/manifest,1951.csv
Work,ark:/21198/z1xp9tfb,ark:/21198/z1xw777x,"1951-05-02 (vol. 02, no. 30)",1951,ihc_cartasemanal_19510502,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sx965g,open,,,,2 de mayo de 1951|~|1951-05-02,1951-05-02,2.0,Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.,,4 pages,digitized microfilm,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xp9tfb/manifest,1951.csv
Work,ark:/21198/z1sx92pj,ark:/21198/z1xw777x,"1951-05-09 (vol. 02, no. 31)",1951,ihc_cartasemanal_19510509,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1904wpx,open,,,,9 de mayo de 1951|~|1951-05-09,1951-05-09,9.0,Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.,,4 pages,digitized microfilm,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1sx92pj/manifest,1951.csv
Work,ark:/21198/z1p589z4,ark:/21198/z1xw777x,"1951-05-16 (vol. 02, no. 32)",1951,ihc_cartasemanal_19510516,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rz2506,open,,,,16 de mayo de 1951|~|1951-05-16,1951-05-16,16.0,Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.,,4 pages,digitized microfilm,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1p589z4/manifest,1951.csv
Work,ark:/21198/z1jh68n4,ark:/21198/z1xw777x,"1951-05-23 (vol. 02, no. 33)",1951,ihc_cartasemanal_19510523,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1807vk0,open,,,,23 de mayo de 1951|~|1951-05-23,1951-05-23,23.0,Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.,,4 pages,digitized microfilm,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jh68n4/manifest,1951.csv
Work,ark:/21198/z1dr5hxd,ark:/21198/z1xw777x,"1951-05-30 (vol. 02, no. 34)",1951,ihc_cartasemanal_19510530,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qz53vd,open,,,,30 de mayo de 1951|~|1951-05-30,1951-05-30,30.0,Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.,,8 pages,digitized microfilm,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dr5hxd/manifest,1951.csv
Work,ark:/21198/z1904s7v,ark:/21198/z1xw777x,"1951-06-06 (vol. 02, no. 35)",1951,ihc_cartasemanal_19510606,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pz82rg,open,,,,6 de junio de 1951|~|1951-06-06,1951-06-06,6.0,Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.,,4 pages,digitized microfilm,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1904s7v/manifest,1951.csv
Work,ark:/21198/z15741hh,ark:/21198/z1xw777x,"1951-06-13 (vol. 02, no. 36)",1951,ihc_cartasemanal_19510613,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1613s8b,open,,,,13 de junio de 1951|~|1951-06-13,1951-06-13,13.0,Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.,,4 pages,digitized microfilm,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15741hh/manifest,1951.csv
Work,ark:/21198/z11g38qw,ark:/21198/z1xw777x,"1951-06-20 (vol. 02, no. 37)",1951,ihc_cartasemanal_19510620,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1p29r26,open,,,,20 de junio de 1951|~|1951-06-20,1951-06-20,20.0,Microfilm was digitized by Instituto de Historia de Cuba. Physical microfilm is located at Biblioteca Nacional de Cuba José Martí.,,4 pages,digitized microfilm,newspapers,spa,Havana (Cuba),Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",paged,Havana (Cuba) -- newspapers|~|Cuba -- Politics and government -- newspapers,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11g38qw/manifest,1951.csv
