Object Type,Title,Item ARK,Parent ARK,File Name,Thumbnail,Item Sequence,Visibility,Contents note,Date.created,Date.normalized,Description.note,Format.dimensions,Format.extent,Format.medium,Genre,Language,Local identifier,Place of origin,Publisher.publisherName,Repository,Type.typeOfResource,Rights.copyrightStatus,Rights.rightsHolderContact,Statement of Responsibility,Subject geographic,Subject temporal,viewingHint,Name.director,Name.editor,Subject,IIIF Manifest URL
Work,1876-11-12 (vol. 01 | no. 15),ark:/21198/z1zw4dcz,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm46tx,,open,,12 de noviembre de 1876|~|1876-11-12,1876-11-12,,,4 pages,digitized microfilm,newspapers,spa,ihc_razon_18761112,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1zw4dcz/manifest
Work,1876-11-19 (vol. 01 | no. 16),ark:/21198/z1v43nkn,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9xdt,,open,,19 de noviembre de 1876|~|1876-11-19,1876-11-19,,,4 pages,digitized microfilm,newspapers,spa,ihc_razon_18761119,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1v43nkn/manifest
Work,1876-11-26 (vol. 01 | no. 17),ark:/21198/z1qc2wvx,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vq5w2f,,open,,26 de noviembre de 1876|~|1876-11-26,1876-11-26,,,4 pages,digitized microfilm,newspapers,spa,ihc_razon_18761126,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qc2wvx/manifest
Work,1876-12-03 (vol. 01 | no. 18),ark:/21198/z1km256w,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2w9f,,open,,3 de diciembre de 1876|~|1876-12-03,1876-12-03,,,4 pages,digitized microfilm,newspapers,spa,ihc_razon_18761203,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1km256w/manifest
Work,1876-12-10 (vol. 01 | no. 19),ark:/21198/z1fv1dfq,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8v0z,,open,,10 de diciembre de 1876|~|1876-12-10,1876-12-10,,,4 pages,digitized microfilm,newspapers,spa,ihc_razon_18761210,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1fv1dfq/manifest
Work,1876-12-17 (vol. 01 | no. 20),ark:/21198/z1b59c4g,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5v2q,,open,,17 de diciembre de 1876|~|1876-12-17,1876-12-17,,,4 pages,digitized microfilm,newspapers,spa,ihc_razon_18761217,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1b59c4g/manifest
Work,1876-12-24 (vol. 01 | no. 21),ark:/21198/z16d8mf6,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1sr1sw5,,open,,24 de diciembre de 1876|~|1876-12-24,1876-12-24,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18761224,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16d8mf6/manifest
Work,1876-12-31 (vol. 01 | no. 22),ark:/21198/z12n7vp1,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz18p8szc,,open,,31 de diciembre de 1876|~|1876-12-31,1876-12-31,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18761231,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12n7vp1/manifest
Work,1877-01-07 (vol. 02 | no. 23),ark:/21198/z1xw7c5p,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1rr4rqb,,open,,7 de enero de 1877|~|1877-01-07,1877-01-07,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770107,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1xw7c5p/manifest
Work,1877-01-14 (vol. 02 | no. 24),ark:/21198/z1t46mf8,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17t0g5c,,open,,14 de enero de 1877|~|1877-01-14,1877-01-14,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770114,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1t46mf8/manifest
Work,1877-01-21 (vol. 02 | no. 25),ark:/21198/z1pc5vsf,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qr7qkz,,open,,21 de enero de 1877|~|1877-01-21,1877-01-21,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770121,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1pc5vsf/manifest
Work,1877-01-28 (vol. 02 | no. 26),ark:/21198/z1jm543z,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16t3f4b,,open,,28 de enero de 1877|~|1877-01-28,1877-01-28,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770128,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1jm543z/manifest
Work,1877-02-04 (vol. 02 | no. 27),ark:/21198/z1dz32qn,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ps0pc7,,open,,4 de febrero de 1877|~|1877-02-04,1877-02-04,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770204,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1dz32qn/manifest
Work,1877-02-11 (vol. 02 | no. 28),ark:/21198/z19629zs,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15t6d0z,,open,,11 de febrero de 1877|~|1877-02-11,1877-02-11,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770211,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19629zs/manifest
Work,1877-02-18 (vol. 02 | no. 29),ark:/21198/z15f1k8x,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns3nd3,,open,,18 de febrero de 1877|~|1877-02-18,1877-02-18,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770218,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15f1k8x/manifest
Work,1877-02-25 (vol. 02 | no. 30),ark:/21198/z11p0tg9,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14t9bv5,,open,,25 de febrero de 1877|~|1877-02-25,1877-02-25,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770225,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11p0tg9/manifest
Work,1877-03-04 (vol. 02 | no. 31),ark:/21198/z1wx0b1v,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mw59kp,,open,,4 de marzo de 1877|~|1877-03-04,1877-03-04,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770304,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wx0b1v/manifest
Work,1877-03-11 (vol. 02 | no. 32),ark:/21198/z1s49kcs,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13v29nf,,open,,11 de marzo de 1877|~|1877-03-11,1877-03-11,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770311,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1s49kcs/manifest
Work,1877-03-18 (vol. 02 | no. 33),ark:/21198/z1nc8tn2,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1kw88jn,,open,,18 de marzo de 1877|~|1877-03-18,1877-03-18,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770318,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1nc8tn2/manifest
Work,1877-03-25 (vol. 02 | no. 34),ark:/21198/z1hq6sb2,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12v58kz,,open,,25 de marzo de 1877|~|1877-03-25,1877-03-25,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770325,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1hq6sb2/manifest
Work,1877-04-01 (vol. 02 | no. 35),ark:/21198/z1cz61mq,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jx17dt,,open,,1 de abril de 1877|~|1877-04-01,1877-04-01,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770401,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cz61mq/manifest
Work,1877-04-08 (vol. 02 | no. 36),ark:/21198/z18658w9,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11z6xvh,,open,,8 de abril de 1877|~|1877-04-08,1877-04-08,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770408,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18658w9/manifest
Work,1877-04-15 (vol. 02 | no. 37),ark:/21198/z14f4j33,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hx4653,,open,,15 de abril de 1877|~|1877-04-15,1877-04-15,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770415,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14f4j33/manifest
Work,1877-04-22 (vol. 02 | no. 38),ark:/21198/z10p3sdt,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz10z9ws1,,open,,22 de abril de 1877|~|1877-04-22,1877-04-22,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770422,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10p3sdt/manifest
Work,1877-04-29 (vol. 02 | no. 39),ark:/21198/z1vx390t,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1gx7508,,open,,29 de abril de 1877|~|1877-04-29,1877-04-29,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770429,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vx390t/manifest
Work,1877-05-06 (vol. 02 | no. 40),ark:/21198/z1r817mt,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1002vm2,,open,,6 de mayo de 1877|~|1877-05-06,1877-05-06,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770506,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1r817mt/manifest
Work,1877-05-13 (vol. 02 | no. 41),ark:/21198/z1mh0gxj,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1fz03xx,,open,,13 de mayo de 1877|~|1877-05-13,1877-05-13,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770513,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mh0gxj/manifest
Work,1877-05-20 (vol. 02 | no. 42),ark:/21198/z1gq9r74,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1z062mr,,open,,20 de mayo de 1877|~|1877-05-20,1877-05-20,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770520,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1gq9r74/manifest
Work,1877-05-27 (vol. 02 | no. 43),ark:/21198/z1bz90gb,ark:/21198/z1x37qxr,,https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1f21s49,,open,,27 de mayo de 1877|~|1877-05-27,1877-05-27,,,pages,digitized microfilm,newspapers,spa,ihc_razon_18770527,Havana (Cuba),,Instituto de Historia de Cuba,text,unknown,"http://www.ihc.cu/, webmaster@ihc.cu",,,,paged,,,Cuba -- Politics and government -- 19th century|~|Cuba -- Social life and customs|~|Cuba -- Periodicals,https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bz90gb/manifest
