"Object Type","Title","Item ARK","Parent ARK","File Name","Item Sequence","Visibility","Thumbnail","Date.created","Date.normalized","Format.extent","Genre","Language","Place of origin","Repository","Type.typeOfResource","Rights.copyrightStatus","Rights.rightsHolderContact","viewingHint","Name.director","Name.editor","Name.producer","Contributor.administrator","Subject","IIIF Manifest URL"
"Work","1933-11-08 (vol. 01 | no. 11)","ark:/21198/z1670zs2","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz17q1j5j","8 de Noviembre de 1933|~|1933-11-08","1933-11-08","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1670zs2/manifest"
"Work","1933-11-11 (vol. 01 | no. 12)","ark:/21198/z12g0724","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1qn8sgs","11 de Noviembre de 1933|~|1933-11-11","1933-11-11","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12g0724/manifest"
"Work","1933-11-15 (vol. 01 | no. 13)","ark:/21198/z1df99qn","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16q4h15","15 de Noviembre de 1933|~|1933-11-15","1933-11-15","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1df99qn/manifest"
"Work","1933-11-18 (vol. 01 | no. 14)","ark:/21198/z18p8k3p","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pp1rf9","18 de Noviembre de 1933|~|1933-11-18","1933-11-18","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz18p8k3p/manifest"
"Work","1933-11-22 (vol. 01 | no. 15)","ark:/21198/z14x7tcz","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15q7fvx","22 de Noviembre de 1933|~|1933-11-22","1933-11-22","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz14x7tcz/manifest"
"Work","1933-11-25 (vol. 01 | no. 16)","ark:/21198/z11572nx","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ns3dnb","25 de Noviembre de 1933|~|1933-11-25","1933-11-25","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz11572nx/manifest"
"Work","1933-11-29 (vol. 01 | no. 17)","ark:/21198/z1wd6k46","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14r0dn6","29 de Noviembre de 1933|~|1933-11-29","1933-11-29","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1wd6k46/manifest"
"Work","1933-12-02 (vol. 01 | no. 18)","ark:/21198/z1rn5tdg","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1ms6ckv","2 de Diciembre de 1933|~|1933-12-02","1933-12-02","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1rn5tdg/manifest"
"Work","1933-12-06 (vol. 01 | no. 19)","ark:/21198/z1mw52qk","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13r3ckq","6 de Diciembre de 1933|~|1933-12-06","1933-12-06","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1mw52qk/manifest"
"Work","1933-12-09 (vol. 01 | no. 20)","ark:/21198/z1h7319j","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz16h7352","9 de Diciembre de 1933|~|1933-12-09","1933-12-09","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1h7319j/manifest"
"Work","1933-12-13 (vol. 01 | no. 21)","ark:/21198/z1cg28nq","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1pk31xm","13 de Diciembre de 1933|~|1933-12-13","1933-12-13","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1cg28nq/manifest"
"Work","1933-12-16 (vol. 01 | no. 22)","ark:/21198/z17q1j09","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz15j0217","16 de Diciembre de 1933|~|1933-12-16","1933-12-16","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz17q1j09/manifest"
"Work","1933-12-20 (vol. 01 | no. 23)","ark:/21198/z13z0s74","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1nk60rs","20 de Diciembre de 1933|~|1933-12-20","1933-12-20","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz13z0s74/manifest"
"Work","1933-12-23 (vol. 01 | no. 24)","ark:/21198/z10601h3","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz14n1qb7","23 de Diciembre de 1933|~|1933-12-23","1933-12-23","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz10601h3/manifest"
"Work","1933-12-30 (vol. 01 | no. 25)","ark:/21198/z1vd9j0t","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1mk8zm1","30 de Diciembre de 1933|~|1933-12-30","1933-12-30","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1vd9j0t/manifest"
"Work","1934-01-06 (vol. 01 | no. 26)","ark:/21198/z1qr7gpd","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz13n4p6v","6 de Enero de 1934|~|1934-01-06","1934-01-06","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1qr7gpd/manifest"
"Work","1934-01-10 (vol. 01 | no. 27)","ark:/21198/z1m06r0v","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1km1xkj","10 de Enero de 1934|~|1934-01-10","1934-01-10","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1m06r0v/manifest"
"Work","1934-01-13 (vol. 01 | no. 28)","ark:/21198/z1g760bd","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz12n7n11","13 de Enero de 1934|~|1934-01-13","1934-01-13","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1g760bd/manifest"
"Work","1934-01-17 (vol. 01 | no. 29)","ark:/21198/z1bg57n4","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1jq3kr4","17 de Enero de 1934|~|1934-01-17","1934-01-17","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1bg57n4/manifest"
"Work","1934-01-20 (vol. 01 | no. 30)","ark:/21198/z16q4gvh","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz11p0ktw","20 de Enero de 1934|~|1934-01-20","1934-01-20","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz16q4gvh/manifest"
"Work","1934-01-24 (vol. 01 | no. 31)","ark:/21198/z12z3r46","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1hq6jq3","24 de Enero de 1934|~|1934-01-24","1934-01-24","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz12z3r46/manifest"
"Work","1934-01-27 (vol. 01 | no. 32)","ark:/21198/z1z637mr","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1dn6qvb","27 de Enero de 1934|~|1934-01-27","1934-01-27","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1z637mr/manifest"
"Work","1934-01-31 (vol. 01 | no. 33)","ark:/21198/z1tj167v","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1wm404g","31 de Enero de 1934|~|1934-01-31","1934-01-31","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1tj167v/manifest"
"Work","1934-02-03 (vol. 01 | no. 34)","ark:/21198/z1ps0fh4","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1cn9pqz","3 de Febrero de 1934|~|1934-02-03","1934-02-03","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1ps0fh4/manifest"
"Work","1934-02-07 (vol. 01 | no. 35)","ark:/21198/z1k09pwh","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1vm6z15","7 de Febrero de 1934|~|1934-02-07","1934-02-07","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1k09pwh/manifest"
"Work","1934-02-10 (vol. 01 | no. 36)","ark:/21198/z1f78z56","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1bp2njp","10 de Febrero de 1934|~|1934-02-10","1934-02-10","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz1f78z56/manifest"
"Work","1934-02-14 (vol. 01 | no. 37)","ark:/21198/z19g86fv","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz1tq8m93","14 de Febrero de 1934|~|1934-02-14","1934-02-14","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz19g86fv/manifest"
"Work","1934-02-17 (vol. 01 | no. 38)","ark:/21198/z15q7fpp","ark:/21198/z15n3g55","","","open","https://iiif.library.ucla.edu/iiif/2/ark%3A%2F21198%2Fz19p5mcv","17 de Febrero de 1934|~|1934-02-17","1934-02-17","4 pages","newspapers","spa","Havana (Cuba)","Instituto de Historia de Cuba","text","unknown","http://www.ihc.cu/, webmaster@ihc.cu","paged","Cabrera, Armando Ricardo","Gómez Cárdenas, Rolando","Córdoba Aguilera, Ramón E.","Córdoba Aguilera, Ramón E.","Cuba -- Politics and government -- 1933-1959|~|Cuba -- Social life and customs|~|Cuba -- Periodicals","https://iiif.library.ucla.edu/ark%3A%2F21198%2Fz15q7fpp/manifest"
